Domain,Have_IP,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,DNS_Record,Web_Traffic,Domain_Age,Label
thegastonhouse.com,0,0,1,0,0,0,0,1,0,Good
ryalcapital.com,0,0,1,0,0,0,0,1,0,Good
integrityozonesolutions.com,0,1,4,1,0,0,0,1,0,Good
gcspolk.com,0,0,3,0,0,0,0,1,0,Good
sonnex.ir,0,0,2,0,0,0,1,1,1,Good
it-services.my-free.website,0,0,0,0,0,0,1,1,1,Good
dusperdesi.net,0,1,8,0,0,0,1,0,1,Good
dehkadenovin.com,0,1,3,0,0,0,1,1,1,Good
recordingcardvirement.000webhostapp.com,0,0,0,0,0,0,0,1,0,Good
therockacc.org,0,1,4,0,0,0,0,1,0,Good
u718633rwt.ha004.t.justns.ru,0,0,3,0,0,0,0,0,0,Good
bank-sec.com,0,0,0,0,0,0,0,1,0,Good
customerservicesupport.my-free.website,0,0,0,0,0,0,1,1,1,Good
87.138.95.150:8080,1,0,1,0,0,0,0,1,1,Good
storage.googleapis.com,0,1,2,0,0,0,1,1,1,Good
oncue1.com,0,0,1,0,0,0,0,1,0,Good
baronuit-trail.org,0,1,6,0,0,0,0,0,1,Good
playarprint.com,0,1,2,0,0,1,0,1,1,Good
banklineitauon.com,0,1,2,0,0,0,1,1,1,Good
authorcheck.com,0,1,3,0,0,0,0,1,0,Good
grindtimegym.com,0,1,5,0,0,0,0,1,0,Good
wu7q5.app.link,0,0,0,0,0,0,0,1,0,Good
fr.imsly.com,0,1,2,0,0,0,0,0,0,Good
equinsight.com,0,0,2,0,0,1,0,1,0,Good
karavella12.hop.ru,0,0,0,0,0,0,0,0,0,Good
sublimet.com,0,1,10,0,0,1,0,0,0,Good
sicurezzawebprepagata.com,0,1,2,0,0,0,0,1,0,Good
beerfactoristanbul.com.tr,0,1,5,0,0,0,0,0,0,Good
sofe-firma.firebaseapp.com,0,0,0,0,0,0,1,1,1,Good
dobadongthap.vn,0,0,2,0,0,0,1,1,1,Good
korea-collagen.com,0,0,1,0,0,0,0,1,0,Good
agemcargo.com,0,1,3,0,0,0,0,1,1,Good
bankcampuscareers.tal.net,0,1,5,0,0,0,0,1,0,Good
andrewcarr.org,0,1,5,0,0,0,0,1,0,Good
justlookapp.com,0,1,7,0,0,0,0,1,0,Good
eve292929.dothome.co.kr,0,0,1,1,0,0,0,1,0,Good
villasakuraubud.com,0,1,5,0,0,0,0,1,0,Good
dzd.rksmb.org,0,1,5,0,0,1,0,0,0,Good
drive.google.com,0,1,4,0,0,0,0,1,1,Good
s2electrical.com,0,1,4,0,0,0,0,1,0,Good
rollarcecilee.com,0,0,1,0,0,0,0,0,1,Good
rioverdepar.com.br,0,1,3,0,0,0,0,1,1,Good
personaszonasegvra1bnonline.com,0,0,2,0,0,0,0,1,0,Good
aberturasagma.com,0,1,6,0,0,0,0,1,0,Good
deref-mail.com,0,1,4,0,0,0,0,1,0,Good
centrodenutricionysaludltda.com,0,1,3,0,0,0,0,1,0,Good
indochina-art.ro,0,1,4,0,0,0,0,1,0,Good
ladivadeltubo.com,0,1,4,0,0,0,0,1,0,Good
tshirt-factory.eu,0,1,5,0,0,0,0,1,1,Good
darkhost.pro,0,0,1,0,0,0,0,0,0,Good
storage.googleapis.com,0,0,2,0,0,0,1,1,1,Good
reallymixedmedia.com,0,1,4,0,0,0,0,1,1,Good
amigos.com.pt,0,0,1,0,0,0,0,1,0,Good
lz5.1ee.myftpupload.com,0,1,2,0,0,0,0,1,0,Good
betasusturkiye.blogspot.com,0,0,0,0,0,1,1,1,1,Good
a.a.3483.fhug.5875.dhirt.4989.rgkhr.594k.egih.dg4r4t.clearpointsupplies.com,0,1,1,0,0,0,0,1,0,Good
turkmcse.com,0,0,2,0,0,0,0,1,0,Good
wudustore.com,0,0,2,0,0,0,0,0,0,Good
bit.ly,0,0,1,0,0,1,0,1,1,Good
rino.ge,0,1,4,0,0,0,0,1,1,Good
ebay.com-itm-miller-trailblazer-model-302-welder.aecsz.top,0,1,1,0,0,0,1,1,1,Good
vizagsource.com,0,0,2,0,0,0,0,0,0,Good
betasus26.blogspot.com,0,0,0,0,0,1,1,1,1,Good
couttstrustcreditunion.co.uk,0,0,1,0,0,0,0,1,0,Good
1drv.ms,0,1,2,0,0,0,0,0,0,Good
kuota-gratis.vcd.ng,0,1,3,0,0,0,1,1,1,Good
planwise.co.za,0,1,8,0,0,0,0,1,1,Good
paypal.co.uk.userfiukr4xegoa.settingsppup.com,0,0,0,0,0,0,0,1,0,Good
akilili.com,0,1,4,0,0,0,0,0,0,Good
itaucheckersecurity.com,0,1,1,0,0,0,0,1,0,Good
bodybytoddondemand.com,0,1,6,0,0,0,0,1,0,Good
freestikersbro.000webhostapp.com,0,0,0,0,0,0,0,1,0,Good
profelectrik.ru,0,1,4,0,0,0,0,0,0,Good
congnghieptiendat.com,0,1,8,0,0,1,0,1,1,Good
lovelouisa.org,0,1,6,0,0,0,0,1,0,Good
po.do,0,0,1,0,0,0,0,0,0,Good
paypal.com.secure.information.vineyardadvice.com,0,1,1,0,0,0,0,1,0,Good
leaddogweb.com,0,0,2,0,0,0,0,1,0,Good
onedrive.live.com,0,1,1,0,0,0,0,1,1,Good
endpointsportal.au-bbva-bancomerappnomina.cloud.goog,0,1,0,0,0,0,1,1,1,Good
handle.booktobi.com,0,0,2,0,0,0,0,0,1,Good
flavahairdesign.co.za,0,1,5,0,0,0,0,1,1,Good
vipoutdoorsportsjapmarket.club,0,0,0,0,0,0,1,1,1,Good
genuinevivah.com,0,1,5,0,0,0,0,1,0,Good
therockacc.org,0,1,4,0,0,0,0,1,0,Good
psf.my,0,1,6,0,0,0,1,1,1,Good
sopes.dns-cloud.net,0,0,3,0,0,0,0,0,0,Good
the100prosystems.com,0,1,8,0,0,0,0,1,0,Good
bimsalasim.de,0,1,4,0,0,0,0,0,1,Good
aquai.pl,0,1,7,0,0,0,0,0,0,Good
arman-ati.net,0,0,1,0,0,0,0,1,1,Good
b96202rc.beget.tech,0,0,0,0,0,0,0,1,0,Good
tachegandodiasdasmae.com,0,1,2,0,0,0,0,1,0,Good
acct-piedmontcancerinstitute-inv.net,0,1,3,0,0,0,0,1,0,Good
affm.info,0,0,4,0,0,0,0,1,0,Good
40.84.225.234,1,0,1,0,0,0,0,1,1,Good
americanas.app.semanadasofertas.shop,0,1,0,1,0,0,0,1,1,Good
detes.sk,0,0,1,1,0,0,0,1,0,Good
cartoworld.co.ke,0,1,3,0,0,0,0,1,1,Good
samariter-berg.ch,0,0,3,0,0,0,1,1,1,Good
tuscaloosanephrology.com,0,0,3,0,0,0,0,1,0,Good
dreimakerchocolates.com,0,1,8,0,0,0,0,1,0,Good
americamegapromoco.com,0,1,2,0,0,0,0,1,0,Good
emotivaodontologia.com.br,0,1,2,0,0,0,0,1,1,Good
sites.google.com,0,0,2,0,0,0,0,1,1,Good
mbmarquitectos.com.pe,0,0,2,0,0,0,1,1,1,Good
tylerdeveraux.com,0,0,3,0,0,1,0,1,0,Good
montecristorecords.com,0,1,3,0,0,0,0,1,0,Good
tinyurl.com,0,0,1,0,0,1,0,1,0,Good
zjgsyds.cn,0,1,1,1,0,0,0,1,0,Good
cafecitoperez.ivanidzakovic.com,0,1,6,0,0,0,0,1,0,Good
thedrinkawaretrust-my.sharepoint.com,0,1,5,0,0,1,0,1,1,Good
dwnlds.co,0,0,1,0,0,0,0,1,0,Good
skins-casino.com,0,0,0,0,0,0,0,1,0,Good
freevbuckx.com,0,0,0,0,0,1,0,0,0,Good
forms.office.com,0,1,2,0,0,0,0,1,1,Good
mamayavgorah.com,0,0,3,0,0,0,0,1,0,Good
bpersrl.com,0,0,0,0,0,0,1,1,1,Good
sapl.com.hk,0,1,3,0,0,0,1,1,1,Good
bolozindagi.com,0,1,4,0,0,0,0,0,0,Good
zohard.com,0,1,8,0,0,0,0,1,0,Good
cursosmaquiagem.com,0,1,9,0,0,0,0,1,0,Good
atendimento.rnp.br,0,1,2,0,0,0,0,1,1,Good
yoho.com.tw,0,0,2,0,0,0,0,0,0,Good
flinthillsbusinessconsulting.com,0,1,6,0,0,0,0,1,0,Good
indochina-art.ro,0,0,2,0,0,0,0,1,0,Good
taijishentie.com,0,1,2,1,0,0,0,1,0,Good
lynshirt.com,0,1,6,0,0,1,0,0,0,Good
oralomar.com,0,0,2,0,0,0,0,1,0,Good
paypal-rimborso.com,0,0,0,0,0,0,0,1,0,Good
fredwilliams.publishpath.com,0,1,1,0,0,0,0,1,0,Good
theingredients.net,0,0,2,0,0,0,0,1,1,Good
yourfitnesscorner.com,0,1,9,0,0,0,0,0,0,Good
columbiaps-my.sharepoint.com,0,1,5,0,0,1,0,1,1,Good
hmrc.tax22refund.com,0,0,1,0,0,0,0,1,0,Good
espaceclientv1.fr,0,1,5,0,0,0,0,1,0,Good
acct-scsouthmountain-inv.me,0,1,3,0,0,0,0,1,0,Good
rohtolab.com,0,1,9,0,0,0,0,0,0,Good
alphacon.co.id,0,0,4,0,0,0,0,1,0,Good
175.107.206.134,1,0,3,0,0,0,1,1,1,Good
tradoauc.com,0,0,2,0,0,0,0,0,0,Good
capture-app.us17.list-manage.com,0,1,2,0,0,0,0,1,0,Good
153284594738391.statictab.com,0,0,1,0,0,0,0,0,0,Good
b77541k0.beget.tech,0,0,1,0,0,0,0,1,0,Good
livecalgary.com,0,0,4,0,0,0,0,1,0,Good
ykm.de,0,0,1,0,0,0,0,1,1,Good
jurnalpangan.com,0,1,3,0,0,0,0,0,0,Good
157.240.2.20,1,0,0,0,0,0,0,1,0,Good
185.177.54.1,1,0,2,0,0,0,0,1,1,Good
sturdeephotography.com,0,1,5,0,0,0,0,1,0,Good
preferredtitlellc.com,0,0,1,0,0,0,0,1,0,Good
mdkvk.byethost18.com,0,0,2,0,0,0,0,0,0,Good
is.gd,0,0,1,0,0,1,1,1,1,Good
redal.company,0,1,2,0,0,0,0,1,1,Good
secure.runescape.com-en.ru,0,1,2,0,0,0,0,0,0,Good
washpucks.com,0,0,2,0,0,0,0,1,0,Good
d26c5.weblium.site,0,0,0,0,0,0,1,0,1,Good
miembros.womenclubforbetterhealth.com,0,1,6,0,0,0,0,1,0,Good
grindtimegym.com,0,1,6,0,0,0,0,1,0,Good
nikki.center,0,0,2,0,0,0,0,1,0,Good
secure.runescape.com-un.ru,0,1,2,0,0,0,0,0,0,Good
advonationusa.com,0,1,5,0,0,0,0,1,0,Good
santaremplay.com.br,0,1,3,0,0,0,0,1,1,Good
educacion.rionegro.gov.ar,0,1,8,0,0,0,0,1,1,Good
sites.google.com,0,0,2,0,0,0,0,1,1,Good
briandesmarais.com,0,0,0,0,0,0,0,1,0,Good
epg.unas.edu.pe,0,1,7,0,0,1,1,0,1,Good
studiogiardasrls.it,0,1,3,0,0,0,0,1,0,Good
truckcalling.com,0,0,1,0,0,0,0,1,0,Good
jcarmoeventos.com.br,0,1,4,0,0,0,0,1,1,Good
distinctfreight.co.zw,0,0,2,0,0,1,0,1,1,Good
rbcmontgomery.com,0,0,4,0,0,0,0,1,0,Good
globalnetinternet.com,0,0,3,0,0,1,0,0,0,Good
netservice-upd.tumblr.com,0,0,0,0,0,0,0,1,1,Good
shatorupa.com,0,0,3,0,0,0,0,1,0,Good
net-eco.fr,0,0,1,0,0,0,0,1,0,Good
firebasestorage.googleapis.com,0,1,5,0,0,1,1,1,1,Good
teseesays.com,0,1,5,0,0,0,0,1,0,Good
stolizaparketa.ru,0,1,7,0,0,0,0,1,0,Good
qualityconstructionenterprisesllc.com,0,1,2,0,0,0,0,0,0,Good
c1781279.ferozo.com,0,0,4,0,0,0,0,1,0,Good
medicineone.co.ao,0,0,2,0,0,0,1,1,1,Good
ukbusinessdaily.com,0,1,5,0,0,0,0,1,0,Good
alsapan-epi.com,0,0,3,0,0,0,0,1,0,Good
physics.uctm.edu,0,0,5,0,0,0,0,0,1,Good
art-sticker.fr,0,1,5,0,0,0,0,1,0,Good
steampoweroesd.me,0,0,1,0,0,0,0,1,0,Good
itaucard.sac24horas.com,0,1,5,0,0,0,0,1,0,Good
atendimento-sac-pg.joomla.com,0,1,3,0,0,0,0,1,0,Good
hotelmadhuvan.in,0,1,7,0,0,0,0,0,0,Good
yunali.gtacomputer.com,0,0,1,0,0,0,0,1,0,Good
zohard.com,0,1,8,0,0,0,0,1,0,Good
jcbrcontabil.com.br,0,0,1,0,0,0,0,1,1,Good
elkriverbiz.sharepoint.com,0,1,3,0,0,1,0,1,1,Good
decompress323.ga,0,1,2,0,0,0,0,1,1,Good
weissins365-my.sharepoint.com,0,1,5,0,0,1,0,1,1,Good
lucidfestival.com,0,1,6,0,0,0,0,1,0,Good
leaddogweb.com,0,0,2,0,0,0,0,1,0,Good
the100prosystems.com,0,1,8,0,0,0,0,1,0,Good
chase-authoririze.serveusers.com,0,1,2,0,0,0,0,0,0,Good
tokokainbandung.com,0,1,10,0,0,0,0,1,0,Good
visitor.constantcontact.com,0,1,3,0,0,1,0,1,1,Good
mehmetuyar.com,0,0,3,0,0,0,0,1,0,Good
infopublishersassociation.com,0,1,8,0,0,0,0,1,0,Good
web-net-pg.joomla.com,0,1,4,0,0,0,0,1,0,Good
officialtobinbell.com,0,1,1,0,0,0,0,1,0,Good
aottoim.com,0,1,5,0,0,0,0,0,1,Good
rules-all.web.app,0,0,0,0,0,0,0,1,0,Good
atefnet.com,0,1,4,0,0,1,0,1,0,Good
spacexbtc.org,0,0,0,0,0,0,0,1,0,Good
dropbox.com,0,1,2,0,0,1,0,1,1,Good
locksmithrishon.com,0,0,1,0,0,0,0,1,0,Good
emapla.com.br,0,0,4,0,0,0,0,0,1,Good
hamt.jp,0,1,8,0,0,0,0,1,1,Good
oldschool-membership.com,0,1,2,0,0,0,0,1,0,Good
internet-banking.ch-creditsuisse.com,0,1,2,0,0,0,0,1,0,Good
iplogger.org,0,0,1,0,0,0,0,1,1,Good
livestudentccc-my.sharepoint.com,0,1,5,0,0,1,0,0,1,Good
kentridge.lk,0,0,1,0,0,0,1,1,1,Good
starmak.com.tr,0,1,1,0,0,0,0,1,0,Good
lovelouisa.org,0,1,6,0,0,0,0,1,0,Good
0nexdrlvew.best,0,0,1,0,0,0,0,1,1,Good
oldschool-membership.com,0,1,2,0,0,0,0,1,0,Good
pumawyprzedaz.pl,0,0,0,0,0,0,0,1,0,Good
bigwoodsbar.com,0,0,2,0,0,0,0,1,0,Good
i-ta.cc,0,1,1,0,0,0,0,1,0,Good
autorizador5.com.br,0,1,6,0,0,0,0,1,1,Good
doapositioning.com,0,1,4,0,0,0,0,1,0,Good
cupkaju.wz.sk,0,1,1,0,0,0,0,0,0,Good
vam35.joomla.com,0,1,2,0,0,0,0,1,0,Good
royalwindsorpub.com,0,1,2,0,0,0,0,1,1,Good
xn--sparkass-i1a.connect-1412.de,0,1,2,0,0,0,0,1,1,Good
cew.safewallet.replayattack.us,0,0,0,0,0,0,0,1,0,Good
paypal-us-helpspay.gitlab.io,0,1,1,0,0,0,0,1,1,Good
cheaproomsvalencia.com,0,1,5,0,0,0,0,1,0,Good
forms.office.com,0,1,2,0,0,0,0,1,1,Good
xurl.es,0,0,1,0,0,0,0,0,1,Good
docs.google.com,0,1,5,0,0,0,0,1,1,Good
aludagoglichidze.ge,0,0,1,0,0,0,0,1,1,Good
stokeharvester.com,0,0,1,0,0,0,0,0,0,Good
r.attente-securisation.com,0,1,3,0,0,0,0,1,0,Good
lucidfestival.com,0,1,6,0,0,0,0,1,0,Good
thekushfiles.co,0,1,3,0,0,0,0,1,0,Good
starliker.net,0,0,0,0,0,0,0,0,0,Good
shopbundlebee.com,0,1,3,0,0,0,0,1,0,Good
therockacc.org,0,1,4,0,0,0,0,1,0,Good
cimerwebbasvuruportalim.com,0,0,0,0,0,0,1,1,1,Good
1f7df261265cf5fbc23bcccd55df6942-dot-bles05.wn.r.appspot.com,0,1,0,0,0,1,1,1,1,Good
runtic.com.hr,0,0,1,0,0,0,0,1,0,Good
livestudentccc-my.sharepoint.com,0,1,5,0,0,1,0,0,1,Good
bclo.com.co,0,1,2,0,0,0,0,1,0,Good
vintage-etherwallet.com,0,0,0,0,0,1,0,1,0,Good
yspublish.co.kr,0,0,2,0,0,0,0,1,0,Good
cafecitoperez.ivanidzakovic.com,0,1,6,0,0,0,0,1,0,Good
steamhoe.cf,0,1,2,1,0,0,0,1,1,Good
paypal.a2fb.top,0,0,0,0,0,0,0,1,1,Good
zohard.com,0,1,8,0,0,0,0,1,0,Good
steampowered.codes,0,0,0,0,0,0,0,1,0,Good
tlcmgmt-my.sharepoint.com,0,1,4,0,0,1,0,1,1,Good
hutime.kr,0,1,6,0,0,0,0,1,0,Good
hamt.jp,0,1,7,0,0,0,0,1,1,Good
pecasdecozinha.com,0,1,2,0,0,0,0,1,0,Good
klsjdlfkjqslfkjsdlkfjldsfjldsf.blogspot.com,0,0,0,0,0,1,1,1,1,Good
eislueqr.livedrive.com,0,1,2,0,0,0,0,0,1,Good
mailbox31update.xxuz.com,0,1,1,0,0,0,0,0,0,Good
pasite-454632.jdevcloud.com,0,1,4,0,0,0,0,1,1,Good
raportcsr.allegro.secfence.lesavik.net,0,0,0,0,0,0,0,1,1,Good
f.qtrip.cc,0,0,1,0,0,0,0,1,0,Good
lucidfestival.com,0,1,6,0,0,0,0,1,0,Good
pixellink.net,0,0,1,0,0,0,0,1,0,Good
apple.com.support-help.live,0,0,0,0,0,0,1,1,1,Good
fjn.edu.br,0,1,7,0,0,0,0,0,1,Good
paypal-helps-seller-ebay.gitlab.io,0,1,1,0,0,0,0,1,1,Good
tk.worldtreeyoga.org,0,0,1,0,0,0,0,1,0,Good
zohard.com,0,1,8,0,0,0,0,1,0,Good
cellidplus.com,0,0,5,0,0,0,0,1,0,Good
fixertawa.blogspot.com,0,0,0,0,0,1,1,1,1,Good
huschhus.ch,0,0,2,0,0,0,1,1,1,Good
benson6303.com,0,1,5,0,0,0,0,1,0,Good
autoatencionpizza.cl,0,0,0,0,0,0,0,1,0,Good
kurortnoye.com.ua,0,1,3,0,0,0,0,0,1,Good
pan-renegocie.net,0,0,0,0,0,0,0,1,1,Good
betasusgiir.blogspot.com,0,0,0,0,0,1,1,1,1,Good
j3060z7403.codesandbox.io,0,0,1,0,0,0,0,1,0,Good
blacksheepeventi.com,0,0,1,0,0,0,1,1,1,Good
ilcdelhi.com,0,1,5,0,0,0,0,1,0,Good
acp10210288980-com.preview-domain.com,0,0,0,0,0,0,0,1,0,Good
arenabrazileventos.com.br,0,0,2,0,0,0,0,1,1,Good
mediolanum-web.000webhostapp.com,0,0,0,0,0,0,0,1,0,Good
shopbundlebee.com,0,1,3,0,0,0,0,1,0,Good
cracksbot.com,0,0,2,0,0,1,0,1,0,Good
preferredtitlellc.com,0,0,1,0,0,0,0,1,0,Good
advonationusa.com,0,1,6,0,0,0,0,1,0,Good
opticasotojoyeria.com,0,0,2,0,0,0,0,1,0,Good
forms.office.com,0,1,2,0,0,0,0,1,1,Good
poisedpurpleabstracttype.updates.repl.co,0,0,0,0,0,0,0,1,0,Good
gg.gg,0,0,1,0,0,0,0,1,1,Good
bizcloudz.net,0,1,2,0,0,0,0,1,0,Good
medienschmiede-sander.de,0,1,2,0,0,0,0,1,1,Good
chloride.co.zw,0,0,4,0,0,0,0,1,1,Good
amsder.com,0,0,1,0,0,0,1,1,1,Good
jcsportsnutrition.com,0,1,3,0,0,0,1,1,1,Good
idealcaisse.fr,0,0,1,0,0,0,0,1,0,Good
southcountyclassified.com,0,1,5,0,0,0,0,1,0,Good
ziboleq.com,0,0,2,0,0,0,0,1,0,Good
firebasestorage.googleapis.com,0,1,5,0,0,1,1,1,1,Good
hostpoint.ch.informaticaits.it,0,0,1,0,0,0,0,1,0,Good
elettricistapavia.it,0,0,2,0,0,0,0,1,0,Good
promocaodasemana.com,0,0,2,0,0,0,0,1,0,Good
ijikc.co.in,0,1,6,0,0,0,0,0,0,Good
oralco.co,0,1,5,0,0,0,0,1,0,Good
ducks.pt,0,1,2,0,0,0,1,1,1,Good
danticlantern.co.za,0,0,4,0,0,0,0,1,1,Good
aclservices.co.uk,0,1,6,0,0,0,0,1,0,Good
loansmumbai.com,0,1,3,0,0,0,0,1,0,Good
matchcom.js-freedom.com,0,0,0,0,0,0,0,1,0,Good
davidwinogrondspacetet.com,0,1,2,0,0,1,0,1,0,Good
registrobnwebplataforma.com,0,0,0,0,0,0,0,1,0,Good
infopublishersassociation.com,0,1,8,0,0,0,0,1,0,Good
sylviamclain-my.sharepoint.com,0,1,5,0,0,1,0,1,1,Good
shatorupa.com,0,0,3,0,0,0,0,1,0,Good
lum4.com,0,0,2,0,0,0,0,0,0,Good
amh.ro,0,0,1,0,0,0,0,1,0,Good
hairdame.com,0,0,1,0,0,0,0,1,0,Good
theingredients.net,0,0,2,0,0,0,0,1,1,Good
didierpajot.com,0,0,1,1,0,1,0,1,1,Good
cruzsantiagoverta.com,0,1,4,0,0,0,0,1,0,Good
pixel.baltic-dragon.ru,0,1,3,0,0,0,0,1,0,Good
pakariklan.com,0,1,10,0,0,0,0,0,0,Good
authsecurepagr.ir,0,0,2,0,0,0,1,1,1,Good
onedrive.live.com,0,1,1,0,0,0,0,1,1,Good
mysurveygizmo.com,0,0,3,0,0,0,0,0,0,Good
secure.runescape.com-en.ru,0,1,2,0,0,0,0,0,0,Good
sanoltechnologies.com,0,0,3,0,0,0,0,0,0,Good
docs.google.com,0,1,5,0,0,0,0,1,1,Good
am-t.by,0,1,5,0,0,0,0,1,0,Good
kishblackdolphin.ir,0,1,5,0,0,0,1,0,1,Good
zjgsyds.cn,0,1,1,1,0,0,0,1,0,Good
grindtimegym.com,0,1,4,0,0,0,0,1,0,Good
cooperativabetania.org,0,1,1,0,0,0,1,1,1,Good
alzahrani-online.com,0,1,3,0,0,0,0,0,0,Good
tullipanhomes.com.au,0,1,2,0,0,0,0,0,1,Good
nhomkinhlongxuyen.com,0,1,8,0,0,0,0,1,0,Good
hamdamfoundation.org.pk,0,1,3,0,0,0,1,1,1,Good
americamega.net,0,1,2,0,0,0,0,1,0,Good
colegiodosardao.org,0,1,7,0,0,0,0,1,0,Good
lnkd.in,0,0,1,0,0,1,0,0,0,Good
wausaueats.com,0,0,2,0,0,0,0,1,0,Good
safgg34rfdfweqdas.epizy.com,0,1,2,0,0,0,0,1,0,Good
40.84.225.234,1,0,0,0,0,0,0,1,1,Good
buyerdriver.com,0,1,2,0,0,0,0,1,0,Good
katsura-kids.com,0,1,2,0,0,0,0,0,0,Good
piandizano.it,0,0,2,0,0,0,0,1,0,Good
actionfilmz.com,0,0,3,0,0,0,0,0,0,Good
enigreen.net,0,1,3,0,0,0,0,1,0,Good
tinyurl.com,0,0,1,0,0,1,1,1,1,Good
dbsdemoonline.com,0,1,3,0,0,0,0,1,0,Good
pixel.baltic-dragon.ru,0,1,3,0,0,0,0,1,0,Good
edmonds-engineering.is-a-designer.com,0,1,3,0,0,0,1,1,1,Good
addpoll.com,0,1,3,0,0,0,0,0,0,Good
dwarder.calon-sarjana25.co.uk,0,0,1,0,0,0,0,1,0,Good
betdhw.com,0,0,2,0,0,0,0,1,1,Good
bombayelectricstore.com,0,1,2,0,0,0,0,0,0,Good
am-t.by,0,0,5,0,0,0,0,1,0,Good
ch.colsan.info,0,0,1,0,0,0,0,1,0,Good
blog.directsupply.com,0,1,0,0,0,0,0,0,0,Good
schachkraft.de,0,0,3,0,0,0,0,1,1,Good
steamcommunity-proxy.51ias.com,0,1,2,0,0,0,0,0,0,Good
fr.imsly.com,0,1,2,0,0,0,0,0,0,Good
erzincansydv.gov.tr,0,1,5,0,0,0,0,1,0,Good
telecomenterpriseinc-my.sharepoint.com,0,1,5,0,0,1,0,1,1,Good
etraval.com,0,1,5,0,0,0,0,1,0,Good
ahsanfeeds.com,0,1,5,0,0,0,0,1,0,Good
yahoo1.hisastudio.com,0,0,1,0,0,0,0,1,1,Good
southcountyclassified.com,0,1,5,0,0,0,0,1,0,Good
lucidfestival.com,0,1,6,0,0,0,0,1,0,Good
apuwa.com,0,0,3,0,0,0,0,0,1,Good
ukbusinessdaily.com,0,1,4,0,0,0,0,1,0,Good
rapline.hu,0,0,5,0,0,0,0,1,1,Good
afterhourshealth.com,0,1,6,0,0,0,0,0,0,Good
betasus777.blogspot.com,0,0,0,0,0,1,1,1,1,Good
nkforcesklep.pl,0,0,0,0,0,0,0,1,0,Good
jppost-na.top,0,0,1,0,0,0,0,1,1,Good
advonationusa.com,0,1,5,0,0,0,0,1,0,Good
trioeletricotwister.com.br,0,0,1,0,0,0,0,0,1,Good
absagh.com,0,0,1,0,0,0,0,1,1,Good
peruradiodigital.com,0,0,2,0,0,0,0,0,0,Good
depibellamonterrey.com,0,1,3,0,0,0,0,1,0,Good
aprenderparaser.com.br,0,0,1,0,0,0,0,1,1,Good
taijishentie.com,0,1,2,0,0,0,0,1,0,Good
xn--trtkatkpay-3ubd.com,0,0,0,0,0,0,0,1,0,Good
alpha-mail-server2.ddns.info,0,0,1,0,0,0,0,0,0,Good
mail.onlinedatingvergelijker.nl,0,1,2,0,0,0,0,1,1,Good
am-t.by,0,1,5,0,0,0,0,1,0,Good
samcool.org,0,0,1,0,0,0,0,1,1,Good
app.getaccept.com,0,1,5,0,0,1,0,0,0,Good
colorworxonline.com,0,0,0,0,0,0,0,1,0,Good
iac.org.in,0,1,4,0,0,0,0,0,0,Good
espaceclientv1.fr,0,1,5,0,0,0,0,1,0,Good
emotivaodontologia.com.br,0,1,2,0,0,0,0,1,1,Good
manaplas.com,0,0,1,0,0,0,0,0,1,Good
iptf.ir,0,1,4,0,0,0,1,1,1,Good
lacasadelmanitas.com,0,0,1,0,0,0,0,1,0,Good
alfredtalkelogisticservices-my.sharepoint.com,0,1,7,0,0,1,0,1,1,Good
paypal.com.secure.information.vineyardadvice.com,0,1,1,0,0,0,0,1,0,Good
dumbaz-skins.com,0,0,0,0,0,0,0,1,0,Good
paullemmerick.com,0,1,5,0,0,0,0,1,0,Good
decibeliosmagazine.com,0,0,3,0,0,0,0,0,0,Good
designaydewsbayisapidllsigninrjdyedudhufebadesgninebdeusebadews.aba.vg,0,1,2,0,0,0,1,0,1,Good
tiny.cc,0,0,1,0,0,1,0,1,1,Good
seekthemes.com,0,1,5,0,0,0,0,1,0,Good
naofiquedeforadessamega.com,0,1,1,1,0,0,1,1,1,Good
goldsubzehy.tk,0,1,4,0,0,0,0,1,1,Good
count.mail.163.com.jutin.tk,0,0,1,0,0,0,0,1,1,Good
rostov-dom.ru,0,0,0,0,0,0,0,0,0,Good
joinngrubwa.itsaol.com,0,0,0,0,0,0,0,0,0,Good
destaques-offer1.com,0,0,2,0,0,0,0,1,0,Good
acessosegurodigitalmn.joomla.com,0,1,3,0,0,0,0,1,0,Good
wearegames.es,0,0,1,0,0,0,0,1,1,Good
luvoxcr.com,0,0,2,0,0,0,0,1,1,Good
fourntsolutions.com,0,0,2,0,0,0,0,1,0,Good
nectaribate.com.br,0,0,3,0,0,0,0,1,1,Good
osool-eg.com,0,1,5,0,0,0,0,0,0,Good
urlspro.com,0,0,1,0,0,0,0,1,0,Good
bankofamerica-logins.dns05.com,0,1,3,0,0,0,0,0,0,Good
boa-cgi.com,0,0,3,0,0,0,0,1,0,Good
netflix.hotmaster.dns-cloud.net,0,1,3,0,0,0,0,0,0,Good
chat-whatsapp1.grup-wa69.ml,0,0,0,0,0,0,0,1,1,Good
lz5.1ee.myftpupload.com,0,1,2,0,0,0,0,1,0,Good
juanthradio.com,0,0,2,0,0,0,0,1,0,Good
sunoffer.club,0,1,5,0,0,0,0,1,0,Good
ripe6.net,0,0,2,0,0,0,0,1,0,Good
wholesalemsms.club,0,0,3,0,0,0,0,1,0,Good
southcountyclassified.com,0,1,5,0,0,0,0,1,0,Good
